sample_id,file_path,label,domain,source_dataset,generator,split
asvspoof2021_7afd8b164b76,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/7afd8b164b76.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_7ef42f959476,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/7ef42f959476.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_bb056514a2fa,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/bb056514a2fa.wav,0.0,voice,asvspoof2021,human,test
asvspoof2021_baefc430d11a,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/baefc430d11a.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_5aa250af1a22,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/5aa250af1a22.wav,0.0,voice,asvspoof2021,human,val
asvspoof2021_c4261122901b,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/c4261122901b.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_ec08ef30fb08,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/ec08ef30fb08.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_d66d6a315d1d,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/d66d6a315d1d.wav,0.0,voice,asvspoof2021,human,val
asvspoof2021_06411dbe6ee1,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/06411dbe6ee1.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_c3fb23354035,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/c3fb23354035.wav,0.0,voice,asvspoof2021,human,val
asvspoof2021_2dbd8fe87c28,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/2dbd8fe87c28.wav,0.0,voice,asvspoof2021,human,val
asvspoof2021_241f1fa8c35a,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/241f1fa8c35a.wav,0.0,voice,asvspoof2021,human,val
asvspoof2021_e3129f82ad0e,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/e3129f82ad0e.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_2e512ee5d4c3,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/2e512ee5d4c3.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_cd5b10a28324,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/cd5b10a28324.wav,0.0,voice,asvspoof2021,human,val
asvspoof2021_caf78de43a10,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/caf78de43a10.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_d486009cfc5c,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/d486009cfc5c.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_e94614b65cab,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/e94614b65cab.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_da6b088efe46,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/da6b088efe46.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_9deee7c3e1df,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/9deee7c3e1df.wav,0.0,voice,asvspoof2021,human,val
asvspoof2021_f95745a6c744,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/f95745a6c744.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_557fbeab2a3d,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/557fbeab2a3d.wav,0.0,voice,asvspoof2021,human,val
asvspoof2021_7668a3474b95,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/7668a3474b95.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_cddc98f006a5,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/cddc98f006a5.wav,0.0,voice,asvspoof2021,human,val
asvspoof2021_5a34f5dee4f2,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/5a34f5dee4f2.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_b75528f52087,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/b75528f52087.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_67886462e07e,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/67886462e07e.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_c265cb58a647,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/c265cb58a647.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_da33a3980348,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/da33a3980348.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_425e25126646,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/425e25126646.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_67fba73e913b,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/67fba73e913b.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_501eef67125d,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/501eef67125d.wav,0.0,voice,asvspoof2021,human,test
asvspoof2021_67a09fd29d5d,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/67a09fd29d5d.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_5bc6b76fdd2f,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/5bc6b76fdd2f.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_48d68f54b0cc,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/48d68f54b0cc.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_c060dfa6a715,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/c060dfa6a715.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_257b52720a8c,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/257b52720a8c.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_86b3a9837a9d,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/86b3a9837a9d.wav,0.0,voice,asvspoof2021,human,test
asvspoof2021_51ba02611fed,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/51ba02611fed.wav,0.0,voice,asvspoof2021,human,val
asvspoof2021_5848408f64cd,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/5848408f64cd.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_a703d296dd2b,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/a703d296dd2b.wav,0.0,voice,asvspoof2021,human,val
asvspoof2021_e17bb2a927bf,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/e17bb2a927bf.wav,0.0,voice,asvspoof2021,human,val
asvspoof2021_7541c96c6128,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/7541c96c6128.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_967e0fb6a3f9,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/967e0fb6a3f9.wav,0.0,voice,asvspoof2021,human,val
asvspoof2021_7e74ac5580f6,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/7e74ac5580f6.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_fad2417c463d,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/fad2417c463d.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_b24fcb56850c,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/b24fcb56850c.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_9434086ee294,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/9434086ee294.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_77a91a5a6bdf,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/77a91a5a6bdf.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_a974b8dc4083,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/a974b8dc4083.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_38e58c1966a4,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/38e58c1966a4.wav,0.0,voice,asvspoof2021,human,val
asvspoof2021_33e087e4908e,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/33e087e4908e.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_8de3c3fd5152,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/8de3c3fd5152.wav,0.0,voice,asvspoof2021,human,test
asvspoof2021_7e801910aebc,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/7e801910aebc.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_ca2fb2892e71,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/ca2fb2892e71.wav,0.0,voice,asvspoof2021,human,test
asvspoof2021_a40389f8ae2d,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/a40389f8ae2d.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_10a321b06361,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/10a321b06361.wav,0.0,voice,asvspoof2021,human,val
asvspoof2021_034ff6184182,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/034ff6184182.wav,0.0,voice,asvspoof2021,human,val
asvspoof2021_63fad0d51941,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/63fad0d51941.wav,0.0,voice,asvspoof2021,human,test
asvspoof2021_261e3b07efb9,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/261e3b07efb9.wav,0.0,voice,asvspoof2021,human,test
asvspoof2021_6bfe23f988c6,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/6bfe23f988c6.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_dda5e93aa656,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/dda5e93aa656.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_4afcc64c81e3,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/4afcc64c81e3.wav,0.0,voice,asvspoof2021,human,val
asvspoof2021_7d2897d713a9,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/7d2897d713a9.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_26331bbf7e77,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/26331bbf7e77.wav,0.0,voice,asvspoof2021,human,test
asvspoof2021_09e6c61ddecf,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/09e6c61ddecf.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_36c9c52447ad,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/36c9c52447ad.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_20d64be71d72,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/20d64be71d72.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_b83f2a8f1c84,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/b83f2a8f1c84.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_8d57114ac5b0,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/8d57114ac5b0.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_49e3cc443d7c,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/49e3cc443d7c.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_3895a67e9fdb,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/3895a67e9fdb.wav,0.0,voice,asvspoof2021,human,test
asvspoof2021_2b3b465212b7,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/2b3b465212b7.wav,0.0,voice,asvspoof2021,human,test
asvspoof2021_4037d725bffe,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/4037d725bffe.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_a7fafddb3ab9,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/a7fafddb3ab9.wav,0.0,voice,asvspoof2021,human,test
asvspoof2021_3735a44ebe29,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/3735a44ebe29.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_7f0ff882da84,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/7f0ff882da84.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_ee9ed4b646ea,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/ee9ed4b646ea.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_28693bafd978,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/28693bafd978.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_c348742212df,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/c348742212df.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_14f96223babd,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/14f96223babd.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_ba73377e60ad,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/ba73377e60ad.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_d421259e28ca,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/d421259e28ca.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_beffaf097a23,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/beffaf097a23.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_54ea48a507ed,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/54ea48a507ed.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_aac6e9237a7a,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/aac6e9237a7a.wav,0.0,voice,asvspoof2021,human,test
asvspoof2021_f409dbe1ade7,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/f409dbe1ade7.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_43d48dc9bf27,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/43d48dc9bf27.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_ad51da777f1c,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/ad51da777f1c.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_e36576fe5143,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/e36576fe5143.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_162e883c4846,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/162e883c4846.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_945d5c1e2709,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/945d5c1e2709.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_2e614f4de3c7,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/2e614f4de3c7.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_383ed2de561f,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/383ed2de561f.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_03b9b0ff16a7,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/03b9b0ff16a7.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_a7e5d3b8423e,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/a7e5d3b8423e.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_4ce821b5d3b4,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/4ce821b5d3b4.wav,0.0,voice,asvspoof2021,human,val
asvspoof2021_8f3fae215227,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/8f3fae215227.wav,0.0,voice,asvspoof2021,human,test
asvspoof2021_e223b46d19e0,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/e223b46d19e0.wav,0.0,voice,asvspoof2021,human,test
asvspoof2021_cea85b9611d7,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/cea85b9611d7.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_9bf52a6c4074,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/9bf52a6c4074.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_aec954d03ce7,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/aec954d03ce7.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_a67ce2684c03,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/a67ce2684c03.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_971707fe3f07,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/971707fe3f07.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_9e596951458d,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/9e596951458d.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_df88584b5471,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/df88584b5471.wav,0.0,voice,asvspoof2021,human,val
asvspoof2021_a1264d24d01b,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/a1264d24d01b.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_18cbeff881b0,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/18cbeff881b0.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_cfed3d491632,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/cfed3d491632.wav,0.0,voice,asvspoof2021,human,test
asvspoof2021_7c5301436022,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/7c5301436022.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_bf66102b822f,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/bf66102b822f.wav,0.0,voice,asvspoof2021,human,val
asvspoof2021_d2575b879122,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/d2575b879122.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_2864d11faf1c,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/2864d11faf1c.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_85d4b08e0b2c,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/85d4b08e0b2c.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_d62eef7a367a,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/d62eef7a367a.wav,0.0,voice,asvspoof2021,human,val
asvspoof2021_68434b83adf0,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/68434b83adf0.wav,0.0,voice,asvspoof2021,human,test
asvspoof2021_8210f06ca4d7,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/8210f06ca4d7.wav,0.0,voice,asvspoof2021,human,val
asvspoof2021_016f85bcc4e9,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/016f85bcc4e9.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_d4e15536df61,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/d4e15536df61.wav,0.0,voice,asvspoof2021,human,val
asvspoof2021_b2e5e592b19a,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/b2e5e592b19a.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_55535aa55077,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/55535aa55077.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_927df3ae220e,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/927df3ae220e.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_22f75933ca5e,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/22f75933ca5e.wav,0.0,voice,asvspoof2021,human,val
asvspoof2021_039a14c1cad0,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/039a14c1cad0.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_11e1c9a7c862,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/11e1c9a7c862.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_10f97b9a414f,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/10f97b9a414f.wav,0.0,voice,asvspoof2021,human,test
asvspoof2021_7bd0a2f0856e,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/7bd0a2f0856e.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_23d236699d02,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/23d236699d02.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_db6b8e57998e,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/db6b8e57998e.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_152458cc5441,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/152458cc5441.wav,0.0,voice,asvspoof2021,human,val
asvspoof2021_1adde23121f1,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/1adde23121f1.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_0786a409f769,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/0786a409f769.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_18b11a2586ec,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/18b11a2586ec.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_deeffb8cc3c3,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/deeffb8cc3c3.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_6f070cedd066,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/6f070cedd066.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_99e81e628856,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/99e81e628856.wav,0.0,voice,asvspoof2021,human,val
asvspoof2021_2e3e9ca11a47,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/2e3e9ca11a47.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_5ca99fd537c6,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/5ca99fd537c6.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_92c9e5511334,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/92c9e5511334.wav,0.0,voice,asvspoof2021,human,test
asvspoof2021_a8d59875d7fb,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/a8d59875d7fb.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_ec4499986284,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/ec4499986284.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_1294b111a65c,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/1294b111a65c.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_3cd3c81eacff,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/3cd3c81eacff.wav,0.0,voice,asvspoof2021,human,test
asvspoof2021_d68dcda5e97d,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/d68dcda5e97d.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_c77a5ffef105,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/c77a5ffef105.wav,0.0,voice,asvspoof2021,human,test
asvspoof2021_ab03e4b7ab8a,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/ab03e4b7ab8a.wav,0.0,voice,asvspoof2021,human,val
asvspoof2021_aff8ef4aaa52,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/aff8ef4aaa52.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_69ab1bfe6838,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/69ab1bfe6838.wav,0.0,voice,asvspoof2021,human,test
asvspoof2021_15695e3b237a,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/15695e3b237a.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_3de2f127eeb5,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/3de2f127eeb5.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_f610bd623063,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/f610bd623063.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_49b554249d5f,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/49b554249d5f.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_0b96b4a3f950,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/0b96b4a3f950.wav,0.0,voice,asvspoof2021,human,test
asvspoof2021_6adc6fc5c40a,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/6adc6fc5c40a.wav,0.0,voice,asvspoof2021,human,train
asvspoof2021_23762d58fa72,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/23762d58fa72.wav,0.0,voice,asvspoof2021,human,test
asvspoof2021_93ce6c4af5ed,Processed/Voice/Anh-ASVspoof 2021 voice clips/Human voice/93ce6c4af5ed.wav,0.0,voice,asvspoof2021,human,test
