sample_id,file_path,label,domain,source_dataset,generator,split
musicgen_musicgen_00031_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00031_seg0001.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00031_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00031_seg0002.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00031_seg0003,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00031_seg0003.wav,1.0,music,musicgen,musicgen,val
musicgen_musicgen_00031_seg0004,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00031_seg0004.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00032_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00032_seg0000.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00032_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00032_seg0001.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00032_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00032_seg0002.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00032_seg0003,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00032_seg0003.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00032_seg0004,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00032_seg0004.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00033_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00033_seg0000.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00033_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00033_seg0001.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00033_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00033_seg0002.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00033_seg0003,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00033_seg0003.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00033_seg0004,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00033_seg0004.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00034_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00034_seg0000.wav,1.0,music,musicgen,musicgen,val
musicgen_musicgen_00034_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00034_seg0001.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00034_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00034_seg0002.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00034_seg0003,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00034_seg0003.wav,1.0,music,musicgen,musicgen,test
musicgen_musicgen_00034_seg0004,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00034_seg0004.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00035_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00035_seg0000.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00035_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00035_seg0001.wav,1.0,music,musicgen,musicgen,val
musicgen_musicgen_00035_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00035_seg0002.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00035_seg0003,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00035_seg0003.wav,1.0,music,musicgen,musicgen,test
musicgen_musicgen_00035_seg0004,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00035_seg0004.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00036_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00036_seg0000.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00036_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00036_seg0001.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00036_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00036_seg0002.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00036_seg0003,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00036_seg0003.wav,1.0,music,musicgen,musicgen,test
musicgen_musicgen_00036_seg0004,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00036_seg0004.wav,1.0,music,musicgen,musicgen,test
musicgen_musicgen_00037_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00037_seg0000.wav,1.0,music,musicgen,musicgen,test
musicgen_musicgen_00037_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00037_seg0001.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00037_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00037_seg0002.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00037_seg0003,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00037_seg0003.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00037_seg0004,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00037_seg0004.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00038_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00038_seg0000.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00038_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00038_seg0001.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00038_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00038_seg0002.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00038_seg0003,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00038_seg0003.wav,1.0,music,musicgen,musicgen,test
musicgen_musicgen_00038_seg0004,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00038_seg0004.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00039_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00039_seg0000.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00039_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00039_seg0001.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00039_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00039_seg0002.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00039_seg0003,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00039_seg0003.wav,1.0,music,musicgen,musicgen,val
musicgen_musicgen_00039_seg0004,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00039_seg0004.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00040_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00040_seg0000.wav,1.0,music,musicgen,musicgen,val
musicgen_musicgen_00040_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00040_seg0001.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00040_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00040_seg0002.wav,1.0,music,musicgen,musicgen,val
musicgen_musicgen_00040_seg0003,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00040_seg0003.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00040_seg0004,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00040_seg0004.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00041_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00041_seg0000.wav,1.0,music,musicgen,musicgen,val
musicgen_musicgen_00041_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00041_seg0001.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00041_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00041_seg0002.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00041_seg0003,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00041_seg0003.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00041_seg0004,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00041_seg0004.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00042_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00042_seg0000.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00042_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00042_seg0001.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00042_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00042_seg0002.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00042_seg0003,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00042_seg0003.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00042_seg0004,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00042_seg0004.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00043_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00043_seg0000.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00043_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00043_seg0001.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00043_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00043_seg0002.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00043_seg0003,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00043_seg0003.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00043_seg0004,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00043_seg0004.wav,1.0,music,musicgen,musicgen,val
musicgen_musicgen_00044_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00044_seg0000.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00044_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00044_seg0001.wav,1.0,music,musicgen,musicgen,val
musicgen_musicgen_00044_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00044_seg0002.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00044_seg0003,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00044_seg0003.wav,1.0,music,musicgen,musicgen,val
musicgen_musicgen_00044_seg0004,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00044_seg0004.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00045_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00045_seg0000.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00045_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00045_seg0001.wav,1.0,music,musicgen,musicgen,test
musicgen_musicgen_00045_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00045_seg0002.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00045_seg0003,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00045_seg0003.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00045_seg0004,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00045_seg0004.wav,1.0,music,musicgen,musicgen,val
musicgen_musicgen_00046_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00046_seg0000.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00046_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00046_seg0001.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00046_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00046_seg0002.wav,1.0,music,musicgen,musicgen,test
musicgen_musicgen_00046_seg0003,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00046_seg0003.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00046_seg0004,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00046_seg0004.wav,1.0,music,musicgen,musicgen,test
musicgen_musicgen_00047_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00047_seg0000.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00047_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00047_seg0001.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00047_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00047_seg0002.wav,1.0,music,musicgen,musicgen,val
musicgen_musicgen_00047_seg0003,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00047_seg0003.wav,1.0,music,musicgen,musicgen,test
musicgen_musicgen_00047_seg0004,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00047_seg0004.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00048_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00048_seg0000.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00048_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00048_seg0001.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00048_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00048_seg0002.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00048_seg0003,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00048_seg0003.wav,1.0,music,musicgen,musicgen,test
musicgen_musicgen_00048_seg0004,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00048_seg0004.wav,1.0,music,musicgen,musicgen,test
musicgen_musicgen_00049_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00049_seg0000.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00049_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00049_seg0001.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00049_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00049_seg0002.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00049_seg0003,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00049_seg0003.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00049_seg0004,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00049_seg0004.wav,1.0,music,musicgen,musicgen,val
musicgen_musicgen_00050_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00050_seg0000.wav,1.0,music,musicgen,musicgen,val
musicgen_musicgen_00050_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00050_seg0001.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00050_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00050_seg0002.wav,1.0,music,musicgen,musicgen,test
musicgen_musicgen_00050_seg0003,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00050_seg0003.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00050_seg0004,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00050_seg0004.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00051_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00051_seg0000.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00051_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00051_seg0001.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00051_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00051_seg0002.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00051_seg0003,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00051_seg0003.wav,1.0,music,musicgen,musicgen,val
musicgen_musicgen_00051_seg0004,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00051_seg0004.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00052_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00052_seg0000.wav,1.0,music,musicgen,musicgen,test
musicgen_musicgen_00052_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00052_seg0001.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00052_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00052_seg0002.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00052_seg0003,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00052_seg0003.wav,1.0,music,musicgen,musicgen,val
musicgen_musicgen_00052_seg0004,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00052_seg0004.wav,1.0,music,musicgen,musicgen,val
musicgen_musicgen_00053_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00053_seg0000.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00053_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00053_seg0001.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00053_seg0002,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00053_seg0002.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00053_seg0003,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00053_seg0003.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00053_seg0004,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00053_seg0004.wav,1.0,music,musicgen,musicgen,train
musicgen_musicgen_00054_seg0000,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00054_seg0000.wav,1.0,music,musicgen,musicgen,test
musicgen_musicgen_00054_seg0001,/content/drive/MyDrive/AI-Innovation-Data/Processed/music/fake/musicgen/musicgen_00054_seg0001.wav,1.0,music,musicgen,musicgen,train
